ocid,comprador,departamento,categoria,monto,dias_consulta,dias_consulta_origen,n_licitantes,adjudicado,descripcion
ocds-dgv273-seacev3-1233637,MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO,goods,182380.0,2.0,declarado,17.0,True,ADQUISICION DE DIAGNOSTICO DE PACIENTES Y BALANZA PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO DE ATENCIÓN DE SALUD BASICOS EN SIETE CUARTONES DISTRITO DE CUSCO DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO.
ocds-dgv273-seacev3-1233633,MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO,goods,220100.0,2.0,declarado,17.0,False,ADQUISICION DE EQUIPAMIENTO PARA CADENA DE FRIO PARA EL PROYECTO (0071) MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICOS EN SIETE CUARTONES DISTRITO DE CUSCO DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO
ocds-dgv273-seacev3-1233632,MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,APURIMAC,works,395936.32,2.0,declarado,5.0,True,"CONTRATACION DE SERVICIO DE EJECUCIUON DE OBRA:CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) I.E. JOSE MANUEL OCAMPO EN EL CENTRO POBLADO PAMPACHIRI, DISTRITO DE PAMPACHIRI, PROVINCIA ANDAHUAYLAS, DEPARTAMENTO APURIMAC"
ocds-dgv273-seacev3-1233622,EJERCITO PERUANO,LIMA,services,65540.0,2.0,declarado,10.0,True,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y DE SEGURIDAD, PARA EL AREA TECNICA DE INSTRUCCION, PARA LOS PROGRAMAS DE PARACAIDISMO BASICO MILITAR EN LA ESCUELA DE PARACAIDISTA DEL EJERCITO DE PERU"
ocds-dgv273-seacev3-1233621,UNIVERSIDAD NACIONAL DE TUMBES,TUMBES,goods,118387.39,2.0,declarado,4.0,False,"ADQUISICIÓN DE EQUIPOS PARA EL PROYECTO DE INVESTIGACIÓN ¿CALIDAD E INOCUIDAD DE ALIMENTOS EN TUMBES: EVALUACIÓN DE RIESGOS EN CARNE DE POLLO (EN MERCADO) Y PRODUCTOS CAPRINOS (EN ORIGEN) POR CONTAMINACIÓN MICROBIOLÓGICA, RESIDUOS DE ANTIBIÓTICOS Y METALES PESADOS"
ocds-dgv273-seacev3-1233619,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO MUNICIPAL DE HUANCAYO,JUNIN,services,120000.0,2.0,declarado,6.0,True,"""ELABORACION DE EXPEDIENTE TECNICO DEL PROYECTO DENOMINADO: """"CONSTRUCCION DE RED DE DISTRIBUCION; EN EL(LA) SISTEMA DE AGUA POTABLE AV. GIRALDEZ TRAMO OVALO AJEDREZ - OVALO GIRALDEZ DISTRITO DE HUANCAYO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN"""" CUI N° 2702455 Y """"CONSTRUCCION DE COLECTOR SECUNDARIA"
ocds-dgv273-seacev3-1233610,MUNICIPALIDAD DISTRITAL DE MIRGAS,ANCASH,works,295790.07,2.0,declarado,7.0,False,"EJECUCION DE LA OBRA: RENOVACION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE; EN EL(LA) CASERÍO DE SAN ANTONIO DE POGOG DEL CENTRO POBLADO SAN JOSE DE ILLAURO DISTRITO DE MIRGAS, PROVINCIA ANTONIO RAYMONDI, DEPARTAMENTO ANCASH CON CÓDIGO ÚNICO DE INVERSIONES N° 2679342"
ocds-dgv273-seacev3-1233608,MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,APURIMAC,services,87000.0,2.0,declarado,13.0,True,"CONTRATACION  DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA  CONSTRUCCION DE MURO DE CONTENCION; REPARACION DE AULA DE EDUCACION SECUNDARIA, EQUIPO DE LABORATORIO Y/O TALLER Y AMBIENTE DE PREPARACION Y EXPENDIO DE ALIMENTOS; EN EL(LA) I.E. JOSE MANUEL OCAMPO EN LA LOCALIDAD MOLINO PUNCO, DISTRI"
ocds-dgv273-seacev3-1233607,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,LIMA,goods,294900.0,2.0,declarado,20.0,False,"ADQUISICIÓN DE EQUIPO INDUSTRIAL PARA LECHE PARA EL PLAN DE NEGOCIO:MEJORAMIENTO DE LA PRODUCCION, PROCESAMIENTO Y COMERCIALIZACION DE LECHE Y SUS DERIVADOS DE LA ASOCIACION DE GANADEROS DE LA IRRIGACION SAN FELIPE AGISF, DISTRITO DE VEGUETA, PROVINCIA DE HUAURA, REGIÓN LIMA¿- CUI 2717963- META 207."
ocds-dgv273-seacev3-1233605,MUNICIPALIDAD DISTRITAL DE HUAURA,LIMA,services,98787.54,2.0,declarado,14.0,True,"LA SUPERVISIÓN DE OBRA DENOMINADO CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES URBANIZACION POPULAR ASOCIACION DE POBLADORES LOS PINOS, DISTRITO DE HUAURA, PROVINCIA DE HUAURA, DEPARTAMENTO DE LIMA, con CUI: N° 2670652"
ocds-dgv273-seacev3-1221267,GOBIERNO REGIONAL DE UCAYALI SEDE CENTRAL,UCAYALI,services,198240.0,2.0,declarado,3.0,True,"CONTRATACIÓN DEL SERVICIO DE COORDINADOR DE OBRA I PARA LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. 64709-B, I.E. AGROP. FLOR DE UCAYALI-B DE CENTRO POBLADO FLOR DE UCAYALI DISTRITO DE MASISEA DE LA PROVINCIA DE CORONEL PORTILLO DEL DEPARTAMENT"
ocds-dgv273-seacev3-1221266,MUNICIPALIDAD DISTRITAL DE ZAÑA,LAMBAYEQUE,works,4450677.78,2.0,declarado,8.0,False,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: CREACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS DE ARRASTRE HIDRÁULICO EN EL CENTRO POBLADO LAS TRES COMPUERTAS DEL DISTRITO DE SAÑA - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE¿ con CUI N° 2310097
ocds-dgv273-seacev3-1221264,MUNICIPALIDAD PROVINCIAL DE HUARAZ,ANCASH,services,135641.0,2.0,declarado,11.0,True,"CONTRATACIÓN DE SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO: ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LOS SISTEMAS DE AGU"
ocds-dgv273-seacev3-1221261,MUNICIPALIDAD DISTRITAL DE SANTA MARIA DE CHICMO,APURIMAC,works,742498.63,2.0,declarado,9.0,True,"CONTRATACIÓN DE EJECUCIÓN DE OBRA:"" CREACION DE LOS SERVICIOS DEPORTIVOS DE GRASS SINTETICO EN EL CENTRO POBLADO DE TARAMBA DEL DISTRITO DE SANTA MARIA DE CHICMO - PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC"""
ocds-dgv273-seacev3-1221258,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,LIMA,goods,412000.0,2.0,declarado,11.0,False,ADQUISICIÓN DE PLANTEL DE OVINOS Y PORCINOS PARA EL PROYECTO CUI 2503912
ocds-dgv273-seacev3-1221256,MUNICIPALIDAD DISTRITAL DE PIMPINGOS,CAJAMARCA,works,314821.52,2.0,declarado,4.0,True,"""CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) LOSA DEPORTIVA MULTIUSOS EN EL CENTRO POBLADO LA ESPERANZA, DISTRITO DE PIMPINGOS, PROVINCIA CUTERVO, DEPARTAMENTO CAJAMARCA¿ CUI 2724185"
ocds-dgv273-seacev3-1221255,MUNICIPALIDAD PROVINCIAL DE LAMPA,PUNO,services,151885.0,2.0,declarado,26.0,False,"MANTENIMIENTO RUTINARIO DE CAMINOS VECINALES NO PAVIMENTADOS ,TRAMO:EMP. PU-734 (PUCARA) (KM 00+700) - HDA HUAYLLANI - CHIJNAYA - PUCARAYLLU - ALTO PUCARAYLLO (KM 23+302) DEL DISTRITO DE PUCARA- PROVINCIA DE LAMPA- DEPARTAMENTO DE PUNO"
ocds-dgv273-seacev3-1221254,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,MADRE DE DIOS,services,0.0,2.0,declarado,,False,"SERVICIO DE ALQUILER DE MAQUINARIA PESADA (MAQUINA SEVIDA), DESTINADA A LA OBRA: ¨MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN MD-566 LA JOYA -CHONTA (TRAMO OVALO ARPÍA - JR. LOS CONQUISTADORES) DE LA CIUDAD DE PUERTO MALDONADO DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA, DEPAR"
ocds-dgv273-seacev3-1221251,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA,APURIMAC,goods,131284.4,2.0,declarado,3.0,False,"CONTRATACIÓN DE BOVINO RAZA (TORO DE LIDIA) HEMBRA PARA EL PLAN DE NEGOCIO: ¿MEJORAMIENTO GENÉTICO Y PRODUCTIVO DE TOROS DE CASTA EN LA ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS Y CRIADEROS DE TOROS DE CASTA MAMACHA ASUNTA TAMBOBAMBA, PROVINCIAL COTABAMBAS Y REGIÓN DE APURÍMAC¿."
ocds-dgv273-seacev3-1221250,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL,CUSCO,goods,376566.67,2.0,declarado,25.0,True,"ADQUISICION DE TRANSFORMADORES Y TABLEROS DE DISTRIBUCION PARA LA OBRA AMPLIACION DEL SERVICIO DEL SISTEMA DE DISTRIBUCIÓN, LÍNEA PRIMARIA, RED PRIMARIA, SUBESTACIÓN DE DISTRIBUCIÓN, REDES SECUNDARIAS Y ACOMETIDAS DOMICILIARIAS, II ETAPA EN LAS COMUNIDADES NATIVAS DE QUEROS, WACHIPAIRE-HARAKBUT, COM"
ocds-dgv273-seacev3-1221248,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LIMA,services,136166.04,2.0,declarado,9.0,True,Contratación del servicio de seguridad y vigilancia para la Sede Administrativa del Santuario Nacional Megantoni y la Reserva Comunal Machiguenga
ocds-dgv273-seacev3-1221244,MUNICIPALIDAD DISTRITAL DE EL MANTARO,JUNIN,works,227842.21,2.0,declarado,10.0,False,"CONTRATACIÓN DE EJECUCIÓN DE OBRA DE LA IOARR: CONSTRUCCIÓN DE AULA DE EDUCACIÓN INICIAL; EN EL(LA) I.E. LAS PALOMITAS EN EL CENTRO POBLADO PAMPAS, DISTRITO DE EL MANTARO, PROVINCIA JAUJA, DEPARTAMENTO JUNÍN CON CUI N° 2687005"
ocds-dgv273-seacev3-1221239,AUTORIDAD NACIONAL DEL AGUA,LIMA,services,0.0,2.0,declarado,,False,SERVICIO DE CONSULTORÍA PARA LA SUPERVISION ESTUDIO HIDROGEOLÓGICO DEL ACUÍFERO DEL VALLE ALTO PIURA
ocds-dgv273-seacev3-1221237,MUNICIPALIDAD PROVINCIAL DE LAMPA,PUNO,services,80069.0,2.0,declarado,21.0,False,"MANTENIMIENTO RUTINARIO DE CAMINOS VECINALES NO PAVIMENTADOS ,TRAMO:L. PROV. LAMPA (KM 30+710) - QUISHUARANI - SALLAPATA - HUERTA - EMP. PU-124 (QUEPA)DEL DISTRITO DE VILAVILA- PROVINCIA DE LAMPA- DEPARTAMENTO DE PUNO"
ocds-dgv273-seacev3-1221236,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,PUNO,goods,143586.34,2.0,declarado,31.0,True,"ADQUISICIÓN DE BARANDAS METALICAS INCLUYE ACCESORIOS E INSTALACIÓN, SEGÚN ESPECIFICACIONES TECNICAS, PARA LA OBRA: MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA I.E.S. LAS MERCEDES DE LA CIUDAD DE JULIACA - DISTRITO DE JULIACA - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO"
ocds-dgv273-seacev3-1221233,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,HUANUCO,services,55645.88,2.0,declarado,4.0,False,"CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO VIAL RUTINARIO DE CAMINO VECINAL TRAMO: USHCA ¿ INCA ¿ NUEVA UNIÓN, L=10.460 KM EN EL DISTRITO DE PINRA, PROVINCIA DE HUACAYBAMBA DEPARTAMENTO DE HUÁNUCO."
ocds-dgv273-seacev3-1233690,MUNICIPALIDAD DISTRITAL DE OCOBAMBA - CHINCHEROS,APURIMAC,services,179496.0,2.0,declarado,16.0,False,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 54548 DE CENTRO POBLADO CARHUAYACO BAJO DISTRITO DE OCOBAMBA DE LA PROVINCIA DE CHINCHEROS DEL DEPARTAMENTO DE APURIMAC
ocds-dgv273-seacev3-1233687,MUNICIPALIDAD DISTRITAL DE PITUMARCA,CUSCO,goods,54240.66,2.0,declarado,16.0,False,CONTRATACION DE FALSO CIELORRASO DE PÁNELES SUSPENDIDO CON PERFILES METALICOS Y BALDOSAS ACUSTICAS 60 X 60 CM PARA EL PROYECTO:  CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN INTEGRACION ECONOMICA Y SOCIAL MEDIANTE UN LOCAL MULTIUSOS EN LA COMUNIDAD DE HUASAPAMPA DISTRITO DE P
ocds-dgv273-seacev3-1233686,MUNICIPALIDAD PROVINCIAL DE ABANCAY,APURIMAC,goods,76300.0,2.0,declarado,10.0,True,ADQUISICION DE EQUIPOS GASTRONOMICOS PARA EL PLAN DE NEGOCIO DENOMINADO MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE COMIDAS Y BEBIDAS EN LA ASOCIACION GASTRONOMICAS MISKY SONQO
ocds-dgv273-seacev3-1233677,MUNICIPALIDAD DISTRITAL DE MEGANTONI,CUSCO,services,186000.0,2.0,declarado,19.0,False,"SERVICIO DE CONFECCIÓN E INSTALACIÓN DE ESTRUCTURAS METÁLICAS Y COBERTURA PARA TECHO, PARA LA EJECUCIÓN DE LA ACTIVIDAD ""MANTENIMIENTO DE LA INFRAESTRUCTURA DEL SALON COMUNAL DEL BARRIO NUEVO AMANECER DE LA COMUNIDAD NATIVA DE CAMISEA DEL DISTRITO DE MEGANTONI - LA CONVENCION - CUSCO""."
ocds-dgv273-seacev3-1233675,MUNICIPALIDAD PROVINCIAL DEL CUSCO,CUSCO,goods,0.0,2.0,declarado,,False,"ADQUISICION DE EQUIPAMIENTO BIOMEDICO PARA ODONTOLOGIA, PARA EL PROYECTO 0071: MEJORAMIENTO DE SERVICIOS DE ATENCION DE SALUD BASICOS EN SIETE CUARTONES DISTRITO DE CUSCO DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DEL CUSCO."
ocds-dgv273-seacev3-1233674,MUNICIPALIDAD DISTRITAL DE RIO SANTIAGO,AMAZONAS,works,781653.46,2.0,declarado,2.0,True,"CONTRATACION DE  EJECUCION DE LA OBRA :  CONSTRUCCION DEL CENTRO MEDICO; ADQUISICION DE EQUIPOS BIOMEDICOS ; EN EL ( LA ) CC.NN AMPAMA , DISTRITO DE RIO SANTIAGO, PROVINCIA DE CONDORCANQUI DEPARTAMENTO DE AMAZONAS con CUI N° 2723622."
ocds-dgv273-seacev3-1233672,HOSPITAL DE EMERGENCIAS - JOSÉ CASIMIRO ULLOA,LIMA,goods,152340.0,2.0,declarado,3.0,True,ADQUISICIÓN ANUAL DE SET DE FIJACIÓN CERVICAL POSTERIOR PARA COLUMNA
ocds-dgv273-seacev3-1233669,MUNICIPALIDAD DISTRITAL DE INAMBARI,MADRE DE DIOS,goods,203000.0,2.0,declarado,11.0,False,"ADQUISICIÓN DE MAQUINARIAS INDUSTRIALES PARA EL PROYECTO CACAO, DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA, DEPARTAMENTO DE MADRE DE DIOS"
ocds-dgv273-seacev3-1233667,MUNICIPALIDAD DISTRITAL DE YONAN,CAJAMARCA,works,593509.79,2.0,declarado,5.0,True,"ejecución de obra: ""CONSTRUCCIÓN DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL (LA) I.E. JUAN VELASCO ALVARADO EN EL CENTRO POBLADO TOLÓN, DISTRITO DE YONAN, PROVINCIA DE CONTUMAZÁ, DEPARTAMENTO DE CAJAMARCA¿ CUI N° 2723554."
ocds-dgv273-seacev3-1233659,EJERCITO PERUANO,LIMA,services,95236.0,2.0,declarado,12.0,True,SERVICIO DE MANTENIMIENTO CORRECTIVO DE MOBILIARIO DE LA ESCUELA DE INTENDENCIA
ocds-dgv273-seacev3-1233656,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,AREQUIPA,services,239417.25,2.0,declarado,4.0,True,CONTRATACIÓN DEL SERVICIO DE EXÁMENES MÉDICOS OCUPACIONALES PARA LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA
ocds-dgv273-seacev3-1233653,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,services,194440.4,2.0,declarado,13.0,True,"CONTRATACIÓN DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE EJECUCION  DE  OBRA: ""CONSTRUCCION DE MURO DE CONTENCION; EN EL(LA) SISTEMA DE AGUA POTABLE DEL BARRIO SAN ISIDRO DISTRITO DE SAN MARCOS, PROVINCIA HUARI, DEPARTAMENTO ANCASH"", CON CUI N°2718223."
ocds-dgv273-seacev3-1233651,MUNICIPALIDAD DISTRITAL DE PICHARI,CUSCO,services,203000.0,2.0,declarado,7.0,False,"CONTRATACIÓN DEL SERVICIO DE CONSTRUCCIÓN DE PLANTA PROCESADORA DE ALEVINOS, PARA EL PLAN DE NEGOCIO: ¿MEJORAMIENTO Y AMPLIACION DE LAS CAPACIDADES EN LA REPRODUCCION DE ALEVINOS DE PACO, EN LA EMPRESA COMPANY CASAS MEDINA S.A.C., DEL DISTRITO PICHARI, PROVINCIA LA CONVENCION, REGION CUSCO¿ CON CUI"
ocds-dgv273-seacev3-1233729,MUNICIPALIDAD DISTRITAL DE GROCIO PRADO,ICA,works,0.0,2.0,declarado,,False,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS PRINCIPALES DEL CC. PP FUNDO AMARILLO DEL DISTRITO DE GROCIO PRADO ¿ CHINCHA ¿ ICA CUI 2668843
ocds-dgv273-seacev3-1233726,MUNICIPALIDAD DISTRITAL DE UCO,ANCASH,works,1667117.2,2.0,declarado,24.0,True,"EJECUCION DE LA ORA: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL EN CONJUNTO CON EL SERVICIO DE SANEAMIENTO EN LOS CASERIOS DE CHAMBRUCO, COLQUICANCHA, TUMARIN Y ATALAYA DEL DISTRITO DE UCO DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH¿ CON CUI N° 2606951."
ocds-dgv273-seacev3-1233724,MARINA DE GUERRA DEL PERU,CALLAO,goods,482387.2,2.0,declarado,5.0,False,ADQUISICIÓN DE KITS DE 1500 HORAS PARA LOS DIÉSEL PROPULSORES Y DIÉSEL ALTERNADORES DE LAS UNIDADES DE LA FUERZA DE SUPERFICIE / BIEN PP 0135
ocds-dgv273-seacev3-1233720,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,services,208847.06,2.0,declarado,,False,"CONTRATACIÓN DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE EJECUCION  DE  OBRA: ""MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA LOSA DEPORTIVA DEL SECTOR BAJO DE CENTRO POBLADO HUARIPAMPA DISTRITO DE SAN MARCOS DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH"","
ocds-dgv273-seacev3-1233718,MUNICIPALIDAD DISTRITAL DE SANTA MARIA,LIMA,works,487959.45,2.0,declarado,15.0,True,"CONTRATACION DE LA EJECUCION DE LA OBRA: ""CONSTRUCCION DE AULA DE EDUCACION INICIAL; EN EL (LA) I.E. 384 ROSA DE AMERICA, DISTRITO DE SANTA MARIA, PROVINCIA DE HUAURA, DEPARTAMENTO LIMA"", CON CUI N° 2645543."
ocds-dgv273-seacev3-1233717,MUNICIPALIDAD DISTRITAL DE ANCON,LIMA,works,177130.17,2.0,declarado,18.0,True,"EJECUCION DE OBRA: REMODELACION DE LOSA Y TRIBUNA Y/ PALCO; CONSTRUCCION DE CERCO  PERIMETRICO; EN EL(LA) LOSA DEPORTIVA N 01 AA.HH MIGUEL GRAU DISTRITO DE ANCON, PROVINCIA LIMA, DEPARTAMENTO LIMA, CON CUI 2730723"
ocds-dgv273-seacev3-1233716,"INSTITUTO NACIONAL DE RADIO, TELEVISION DEL PERU",LIMA,services,54280.0,2.0,declarado,2.0,False,SERVICIO DE LICENCIAMIENTO DE TRANSMISION DE PELICULAS PARA LA PROGRAMACION DE TVPERU Y CANAL IPE
ocds-dgv273-seacev3-1233708,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,AYACUCHO,services,480000.0,2.0,declarado,22.0,True,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. ANTONIO BRACK EGG DE CENTRO POBLADO PATAHUASI DISTRITO DE VINCHOS DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO
ocds-dgv273-seacev3-1233706,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL,APURIMAC,goods,92719.66,2.0,declarado,22.0,True,"ADQUISICIÓN DE TABIQUERIA DE CONSTRUCCIÓN DE MUROS DRYWALL e=12 cm A TODO COSTO, PARA EL PROYECTO: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DEPORTIVO DE COMPETENCIA EN ESTADIO MONUMENTAL DE CONDEBAMBA DISTRITO DE ABANCAY DE LA PROVINCIA DE ABANCAY DEL DEPARTAMENTO DE APURÍMAC"
ocds-dgv273-seacev3-1233704,MUNICIPALIDAD DISTRITAL DE TINGO DE SAPOSOA,SAN MARTIN,works,268227.04,2.0,declarado,6.0,True,"CONTRATACION PARA LA EJECUCIÓN DE LA OBRA: CONSTRUCCION DE AMBIENTE DE JUEGOS RECREATIVOS; EN EL(LA) LOCALIDAD DE TINGO DE SAPOSOA DISTRITO DE TINGO DE SAPOSOA, PROVINCIA HUALLAGA, DEPARTAMENTO SAN MARTIN, CUI Nº 2729356"
ocds-dgv273-seacev3-1233703,GOBIERNO REGIONAL DE LA LIBERTAD - PROYECTO ESPECIAL CHAVIMOCHIC,LA LIBERTAD,goods,74773.8,2.0,declarado,5.0,True,ADQUISICIÓN DE RECUBRIMIENTO CERAMICO FLEXIBLE DE ALTA RESISTENCIA A LA ABRASIÓN
ocds-dgv273-seacev3-1233702,COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU,LIMA,services,174000.0,2.0,declarado,9.0,False,CONTRATACIÓN DEL SERVICIO DE REALIZACIÓN DE UN ESTUDIO DE MERCADO E IDENTIFICACIÓN DE COMPRADORES DE CAFÉ EN ESTADOS UNIDOS
ocds-dgv273-seacev3-1233699,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,ANCASH,goods,306966.0,2.0,declarado,16.0,True,BIEN: ADQUISICIÓN DE UNIFORMES PARA EL PERSONAL OPERATIVO DE SERENAZGO Y ADMINISTRATIVO DE LA GERENCIA DE SEGURIDAD CIUDADANA.
ocds-dgv273-seacev3-1233698,MUNICIPALIDAD DISTRITAL DE TUMAYHUARACA,APURIMAC,services,165000.0,2.0,declarado,4.0,True,"SERVICIO DE CONSULTORIA PARA LA ELABORACION DEL EXPEDIENTE TECNICO, CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN RUMICHACA EN LAS COMUNIDADES DE PAMPAPUQUIO Y UMAMARCA DISTRITO DE TUMAY HUARACA DE LA PROVINCIA DE ANDAHUAYLAS DEL DEPARTAMENTO DE APURIMAC CON CUI 2631759"
ocds-dgv273-seacev3-1233697,MUNICIPALIDAD DISTRITAL DE MARCONA,ICA,services,349086.26,2.0,declarado,6.0,True,CONTRATACION PARA EL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO Y LA SUPERVISIÓN DE LA EJECUCIÓN DE OBRA DEL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN CAMINO VECINAL LOBERAS DE CENTRO POBLADO PLAYA LOBERAS DISTRITO D
ocds-dgv273-seacev3-1233691,MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO,works,3238455.09,2.0,declarado,10.0,True,"EJECUCION DE LA OBRA ""RENOVACION DE PUENTE EN EL SECTOR DE HAPIÑUÑO Y MARCUPATA EN EL CAMINO VECINAL CU-952 (EMP CU - 952 CHULLPI - MARCUPATA - EMP. CU -952) EN LA COMUNIDAD CAMPESINA DE HUANCA AYLLU Y COMUNIDAD CAMPESINA DE SAYHUA, DISTRITO DE LAMAY, PROVINCIA CALCA-DEPARTAMENTO DE CUSCO"
ocds-dgv273-seacev3-1233773,MUNICIPALIDAD PROVINCIAL DE PIURA,PIURA,services,204000.0,2.0,declarado,16.0,True,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 001 MARIA CONCEPCION RAMOS CAMPOS DEL DISTRITO DE PIURA DE LA PROVINCIA DE PIURA DEL DEPARTAMENTO DE PIURA¿ CUI:  2668199
ocds-dgv273-seacev3-1233769,MUNICIPALIDAD DISTRITAL DE PARATIA,PUNO,goods,56982.6,2.0,declarado,2.0,True,ADQUISICION DE SUMINISTRO DE COMBUSTIBLE PARA LAS DIFERENTES OFICINAS DE LA MUNICIPALIDAD DISTRITAL DE PARATIA
ocds-dgv273-seacev3-1233766,GOBIERNO REGIONAL DE TUMBES Sede Central,TUMBES,goods,79500.0,2.0,declarado,12.0,True,"ADQUISICIÓN DE TRES (3) MOTORES  FUERA DE BORDA PARA  LA EJECUCIÓN DEL PLAN DE NEGOCIO ¿MEJORAMIENTO DEL SERVICIO ECOTURISTICO DE LA ASOCIACION DEL CENTRO POBLADO  EL BENDITO  DEL SANTUARIO NACIONAL DE LOS MANGLARES  DEL DISTRITO DE ZARUMILLA, PROVINCIA DE ZARUMILLA, DEPARTAMENTO DE TUMBES"
